Artist,Country,PtsPoints,R/O,RankRanking,broadcaster,composers,contest_id,final_type,id,song,url,writers
Paulo de Carvalho,Portugal,3,16,14,RTP,José Calvário,15ab0959-2b6a-3db0-b02e-db2d2656ae25,final,a15bdbd7-6154-34e6-8691-08a986f8950b,E Depois Do Adeus,/participant/paulo-de-carvalho,José Niza
Gigliola Cinquetti,Italy,18,17,2,,,15ab0959-2b6a-3db0-b02e-db2d2656ae25,final,7cd3e67b-9a70-3d93-b788-26184680093d,Si,/participant/gigliola-cinquetti-1,
Marion Rung,Finland,93,01,6,YLE,Rauno Lehtinen,79c27284-1499-35b6-81b6-6e284913491e,final,61366048-d6ed-38fc-844e-0aa090d0282b,Tom Tom Tom,/participant/marion-rung-1,-
Nicole and Hugo,Belgium,58,02,17,BRT,Ignace Baert,79c27284-1499-35b6-81b6-6e284913491e,final,a2188455-0135-3d85-853e-c96a66d95630,"Baby, Baby",/participant/nicole-and-hugo,Erik Marijsse
Fernando Tordo,Portugal,80,03,10,RTP,Fernando Tordo,79c27284-1499-35b6-81b6-6e284913491e,final,c99fa924-46f8-35bd-b0f9-0863d85358d5,Tourada,/participant/fernando-tordo,José Carlos Ary dos Santos
Gitte,Germany,85,04,8,,,79c27284-1499-35b6-81b6-6e284913491e,final,62bdf69f-e3c4-3dde-bc53-6423bc385ddb,Junger Tag,/participant/gitte,
Bendik Singers,Norway,89,05,7,,,79c27284-1499-35b6-81b6-6e284913491e,final,f246454d-efd6-3191-ad11-0f84a65f59e7,It's Just A Game,/participant/bendik-singers,
Marie,Monaco,85,06,8,TMC,Bernard Liamis,79c27284-1499-35b6-81b6-6e284913491e,final,ae92937e-0ad1-3fb4-9bf1-16e1a17c7924,Un Train Qui Part,/participant/marie,Boris Bergman
Mocedades,Spain,125,07,2,,,79c27284-1499-35b6-81b6-6e284913491e,final,d18293cb-1ed0-33f2-997e-2c0e436505ec,Eres Tú,/participant/mocedades,
Patrick Juvet,Switzerland,79,08,12,SSR SRG,Patrick Juvet,79c27284-1499-35b6-81b6-6e284913491e,final,930e7a65-fdd1-3591-98b2-4b801db72633,"Je Me Vais Marier, Marie",/participant/patrick-juvet,Pierre Delanoë
Zdravko Colic,Yugoslavia,65,09,15,JRT,Kemal Monteno,79c27284-1499-35b6-81b6-6e284913491e,final,7b72b2b2-d23e-34bc-b54d-35902e6094ec,Gori Vatra,/participant/zdravko-colic,-
Massimo Ranieri,Italy,74,10,13,RAI,"Federico Polito, Gaetano Savio",79c27284-1499-35b6-81b6-6e284913491e,final,e059d676-f652-381b-a090-f843bf7022c2,Chi Sarà Con Te,/participant/massimo-ranieri-1,Giancarlo Bigazzi
Anne-Marie David,Luxembourg,129,11,1,CLT,Claude Morgan,79c27284-1499-35b6-81b6-6e284913491e,final,bb885afb-1954-3131-b312-00ed678960f2,Tu Te Reconnaîtras,/participant/anne-marie-david,Vline Buggy
The Nova and The Dolls,Sweden,94,12,5,,,79c27284-1499-35b6-81b6-6e284913491e,final,b934d1fb-1e7b-390d-9fe2-15fede8ada18,You're Summer,/participant/the-nova-and-the-dolls,
Ben Cramer,The Netherlands,69,13,14,NOS,Pierre Kartner,79c27284-1499-35b6-81b6-6e284913491e,final,188448ca-6019-33e0-8eeb-71e5887db13b,De Oude Muzikant,/participant/ben-cramer,-
Maxi,Ireland,80,14,10,RTÉ,"Jack Brierley, George F. Crosby",79c27284-1499-35b6-81b6-6e284913491e,final,8d4aa100-bc7b-3414-ad57-bb34f76d66db,Do I Dream?,/participant/maxi,-
Cliff Richard,United Kingdom,123,15,3,BBC,"Guy Fletcher, Doug Flett",79c27284-1499-35b6-81b6-6e284913491e,final,4888ada4-bfc9-38ba-aff6-4a339f92f187,Power To All Our Friends,/participant/cliff-richard-1,-
Martine Clémenceau,France,65,16,15,,,79c27284-1499-35b6-81b6-6e284913491e,final,0e103c18-d0fe-3c90-9aa5-a6997da53026,Sans Toi,/participant/martine-clemenceau,
Ilanit,Israel,97,17,4,,,79c27284-1499-35b6-81b6-6e284913491e,final,5a99b7e1-f421-3571-b2eb-6764f4a805a4,Ey-sham,/participant/ilanit,
Mary Roos,Germany,107,01,3,,,f8221f31-ecf0-39d3-b15e-191143ac2e53,final,f418522d-ce43-372b-9d85-2f0d295fcf8e,Nur Die Liebe Läßt Uns Leben,/participant/mary-roos,
Betty Mars,France,81,02,11,,,f8221f31-ecf0-39d3-b15e-191143ac2e53,final,d137d6b4-aebc-3d5c-ace6-0b311cfd270a,Comé-comédie,/participant/betty-mars,
Sandie Jones,Ireland,72,03,15,RTÉ,Joe Burkett,f8221f31-ecf0-39d3-b15e-191143ac2e53,final,6c2d49b4-f148-3efa-b8cc-5fd2b49c94bb,Ceol On Ghrá,/participant/sandie-jones,Liam MacUistin
Jaime Morey,Spain,83,04,10,,,f8221f31-ecf0-39d3-b15e-191143ac2e53,final,94acbe9f-db47-32d4-8e5f-5ee3b869701a,Amanece,/participant/jaime-morey,
The New Seekers,United Kingdom,114,05,2,,,f8221f31-ecf0-39d3-b15e-191143ac2e53,final,03c07e52-5987-3745-b7e7-d31c2e13152a,"Beg, Steal Or Borrow",/participant/the-new-seekers,
Grethe Kausland and Benny Borg,Norway,73,06,14,,,f8221f31-ecf0-39d3-b15e-191143ac2e53,final,45e5909d-ba09-37cb-b9ce-6961313508a7,Småting,/participant/grethe-kausland-and-benny-borg,
Carlos Mendes,Portugal,90,07,7,,,f8221f31-ecf0-39d3-b15e-191143ac2e53,final,a156cf82-f90c-334f-871d-be5f2133c1c7,A Festa Da Vida,/participant/carlos-mendes-1,
Véronique Müller,Switzerland,88,08,8,,,f8221f31-ecf0-39d3-b15e-191143ac2e53,final,ff57ea34-93de-3d73-bc5c-1b486bb0f070,C'est La Chanson De Mon Amour,/participant/veronique-mueller,
Helen and Joseph,Malta,48,09,18,MTPBS,Charles Camilleri,f8221f31-ecf0-39d3-b15e-191143ac2e53,final,5360c3d0-c410-3551-bb7c-e29601bbff58,L-imhabba,/participant/helen-and-joseph,Albert Cassola
Päivi Paunu and Kim Floor,Finland,78,10,12,YLE,"Juha Flinck, Nacke Johansson",f8221f31-ecf0-39d3-b15e-191143ac2e53,final,d9b2b567-9755-346f-af5e-3ffea1e5a3c8,Muistathan,/participant/paeivi-paunu-and-kim-floor,Juha Flinck
The Milestones,Austria,100,11,5,ORF,"Richard Schönherz, Manuel Rigoni",f8221f31-ecf0-39d3-b15e-191143ac2e53,final,64ba509a-26fe-3349-82fe-cde39e471eb0,Falter Im Wind,/participant/the-milestones,Heinz Unger
Nicola di Bari,Italy,92,12,6,RAI,"Piero Pintucci, Nicola di Bari",f8221f31-ecf0-39d3-b15e-191143ac2e53,final,d01cd57c-d60d-3c50-845e-040fd6a50fd1,I Giorni Dell' Arcobaleno,/participant/nicola-di-bari,Dalmazio Masini
Tereza,Yugoslavia,87,13,9,JRT,Nikica Kalogjera,f8221f31-ecf0-39d3-b15e-191143ac2e53,final,35f32cfb-4308-3ec6-b7dc-ed16d98bda53,Muzika I Ti,/participant/tereza-1,Ivica Krajac
Family Four,Sweden,75,14,13,SR,Håkan Elmquist,f8221f31-ecf0-39d3-b15e-191143ac2e53,final,595817f8-f016-3f78-9d05-3329289d0244,Härliga Sommardag,/participant/family-four-1,-
Anne-Marie Godart and Peter MacLane,Monaco,65,15,16,TMC,Raymond Bernard,f8221f31-ecf0-39d3-b15e-191143ac2e53,final,bce3009e-42ab-3d10-8d4c-dae78c64ab13,Comme On S'aime,/participant/anne-marie-godart-and-peter-maclane,Jean Drejac
Serge and Christine Ghisoland,Belgium,55,16,17,RTBF,"Daniël Nelis, Bob Milan",f8221f31-ecf0-39d3-b15e-191143ac2e53,final,d6e03eae-f2fe-35e3-8e59-0c23975f7811,À La Folie Ou Pas Du Tout,/participant/serge-and-christine-ghisoland,Daniël Nelis
Vicky Leandros,Luxembourg,128,17,1,CLT,"Mario Panas, Klaus Munro",f8221f31-ecf0-39d3-b15e-191143ac2e53,final,d0b5bea8-0415-3ca5-ada8-90ce5a6f7ffb,Après Toi,/participant/vicky-leandros,"Klaus Munro, Yves Dessca"
Sandra and Andres,The Netherlands,106,18,4,NOS,Dries Holten,f8221f31-ecf0-39d3-b15e-191143ac2e53,final,53f3160f-564a-3e04-b4f1-ab6dd7aef324,Als Het Om De Liefde Gaat,/participant/sandra-and-andres,Hans van Hemert
Marianne Mendt,Austria,66,01,16,ORF,"Richard Schönherz, Manuel Rigoni",d381076f-97f7-32f5-a645-d977bd9d5ef5,final,9ba6fe26-cf3d-37ad-abc2-ac8077c0eaa0,Musik,/participant/marianne-mendt,-
Joe Grech,Malta,52,02,18,MTPBS,Joe Grech,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,4f72cb19-044e-32fd-8ddf-29c0b760f363,Marija L-maltija,/participant/joe-grech,Charles Misfud
Séverine,Monaco,128,03,1,TMC,Jean-Pierre Bourtayre,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,37577c0d-f55e-3001-b2aa-a93a73fbbc53,"Un Banc, Un Arbre, Une Rue",/participant/severine,Yves Dessca
"Peter, Sue and Marc",Switzerland,78,04,12,SSR SRG,Peter Reber,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,c7c4667d-57ac-3a46-b2d5-2d66a65e4571,Les Illusions De Nos Vingt Ans,/participant/peter-sue-and-marc,Maurice Tézé
Katja Ebstein,Germany,100,05,3,ARD,Dieter Zimmermann,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,7750c259-d031-3c01-8a7c-0d54fb801ca6,Diese Welt,/participant/katja-ebstein-1,Fred Jay
Karina,Spain,116,06,2,TVE,Rafael Trabucchelli,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,c496c6a8-e1a2-384d-8474-a0aa4dba4601,En Un Mundo Nuevo,/participant/karina,Tony Luz
Serge Lama,France,82,07,10,ORTF,Alice Dona,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,c0780b86-4935-332a-a398-843035cadc0e,Un Jardin Sur La Terre,/participant/serge-lama,"Henri Dijan, Jacques Demarny"
Monique Melsen,Luxembourg,70,08,13,CLT,Hubert Giraud,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,6aba4bc0-f37f-39ce-bdfc-514b32d58e7d,"Pomme, Pomme, Pomme",/participant/monique-melsen,Pierre Cour
Clodagh Rodgers,United Kingdom,98,09,4,BBC,John Worsley,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,1db194af-6475-349f-9554-e51cec6865e3,Jack In The Box,/participant/clodagh-rodgers,David Myers
Lily Castel and Jacques Raymond,Belgium,68,10,14,BRT,Paul Quintens,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,ae0257f1-06b3-3b8c-ac67-a68aa15a256b,"Goeie Morgen, Morgen",/participant/lily-castel-and-jacques-raymond,Phil van Cauwenbergh
Massimo Ranieri,Italy,91,11,5,RAI,Federico Polito,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,982d71e6-6800-391c-8162-5cb69544a9e4,L'amore è Un Attimo,/participant/massimo-ranieri,"Gaetano Savio, Giancarlo Bigazzi"
Family Four,Sweden,85,12,6,SR,Håkan Elmquist,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,24176699-8195-3f1f-9a12-106a8354781d,Vita Vidder,/participant/family-four,-
Angela Farrell,Ireland,79,13,11,RTÉ,"Donald Martin, Ita Flynn",d381076f-97f7-32f5-a645-d977bd9d5ef5,final,dad17b2b-5433-3215-aa1a-f7b0c99aa438,One Day Love,/participant/angela-farrell,-
Saskia and Serge,The Netherlands,85,14,6,NOS,Joop Stokkermans,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,8b21b6d8-a871-37ae-b864-a09715a1e9ab,De Tijd,/participant/saskia-and-serge,Gerrit den Braber
Tonicha,Portugal,83,15,9,RTP,Nuño Nazareth Fernandes,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,f03929e8-760d-3ac6-9962-11541cab28c3,Menina Do Alto Da Serra,/participant/tonicha,José Carlos Ary dos Santos
Krunoslav Slabinac,Yugoslavia,68,16,14,JRT,Ivica Krajac,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,84e54e54-81af-339e-90a6-27bd2b472cce,Tvoj Djecak Je Tuzan,/participant/krunoslav-slabinac,Zvonimir Golob
Markku Aro and Koivisto Sisters,Finland,84,17,8,YLE,Rauno Lehtinen,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,ccb62a10-9274-367a-a3cc-00707a509453,Tie Uuteen Päivään,/participant/markku-aro-and-koivisto-sisters,-
Hanne Krogh,Norway,65,18,17,NRK,Arne Bendiksen,d381076f-97f7-32f5-a645-d977bd9d5ef5,final,7d284fac-204b-35fe-a3bd-2424e1a6c448,Lykken Er...,/participant/hanne-krogh,-
Patricia and Hearts of Soul,The Netherlands,7,01,7,NOS,Pieter Goemans,6f07e44b-00ef-3b1e-b2b2-121eaa0c42bb,final,404949fa-976e-312e-86fd-4e4cf9efdb24,Waterman,/participant/patricia-and-hearts-of-soul,Pieter Goemans
Henri Dès,Switzerland,8,02,4,SSR SRG,Henri Dès,6f07e44b-00ef-3b1e-b2b2-121eaa0c42bb,final,713d7ffc-ad98-3c49-b784-6ba145e60ddd,Retour,/participant/henri-des,Henri Des
Gianni Morandi,Italy,5,03,8,RAI,Lucio Dalla,6f07e44b-00ef-3b1e-b2b2-121eaa0c42bb,final,1ed8098a-d2f9-3296-8997-42459b5f0f24,Occhi Di Ragazza,/participant/gianni-morandi,"Gianfranco Baldazzi, Sergio Bardotti"
Eva Sren,Yugoslavia,4,04,11,JRT,Mojmir Sepe,6f07e44b-00ef-3b1e-b2b2-121eaa0c42bb,final,899e9469-a63a-3d50-90ae-2175aea5b43f,"Pridi, Dala Ti Bom Cvet",/participant/eva-sr-en,Dusan Velkaverh
Jean Vallée,Belgium,5,05,8,RTB,Jean Vallée,6f07e44b-00ef-3b1e-b2b2-121eaa0c42bb,final,aa4a9b3a-fec4-3d3e-b59f-b8d7fea443c9,Viens L'oublier,/participant/jean-vallee,jean Vallee
Guy Bonnet,France,8,06,4,ORTF,Guy Bonnet,6f07e44b-00ef-3b1e-b2b2-121eaa0c42bb,final,c8305e42-5a5c-3444-a0b8-b52cac3c6197,Marie Blanche,/participant/guy-bonnet,Pierre-André Dousset
Mary Hopkin,United Kingdom,26,07,2,BBC,"John Carter, Geoff Stephens",6f07e44b-00ef-3b1e-b2b2-121eaa0c42bb,final,05926ca2-229d-3fb8-90c0-6f64f148ba5d,"Knock, Knock (who's There?)",/participant/mary-hopkin,"John Carter, Geoff Stephens"
David-Alexandre Winter,Luxembourg,-,08,12,CLT,Yves de Vriendt,6f07e44b-00ef-3b1e-b2b2-121eaa0c42bb,final,e43efced-6de4-32ae-ac87-85aa93ce4888,Je Suis Tombé Du Ciel,/participant/david-alexandre-winter,Eddy Marnay
Julio Iglesias,Spain,8,09,4,TVE,Julio Iglesias,6f07e44b-00ef-3b1e-b2b2-121eaa0c42bb,final,8999bd4a-b4b1-3300-bd9b-7948fe185491,Gwendolyne,/participant/julio-iglesias,Julio Iglesias
Dominique Dussault,Monaco,5,10,8,TMC,"Eddie Barclay, Jimmy Walter",6f07e44b-00ef-3b1e-b2b2-121eaa0c42bb,final,cc40329a-bcf6-3c60-8da5-f733da6f6aef,Marlène,/participant/dominique-dussault,Henri Dijan
Katja Ebstein,Germany,12,11,3,ARD,Christian Bruhn,6f07e44b-00ef-3b1e-b2b2-121eaa0c42bb,final,221bb037-23b6-3ecf-8940-0b2c781de2bf,Wunder Gibt Es Immer Wieder,/participant/katja-ebstein,Günter Loose
Dana,Ireland,32,12,1,RTÉ,"Derry Lindsay, Jackie Smith",6f07e44b-00ef-3b1e-b2b2-121eaa0c42bb,final,ba9ddd17-c239-31ac-be6c-c01c329a3759,All Kinds Of Everything,/participant/dana,"Derry Lindsay, Jackie Smith"
Ivan,Yugoslavia,5,01,13,JRT,Milan Lentic,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,d652988d-443e-3ea2-85b9-a182617a787d,Pozdrav Svijetu,/participant/ivan,-
Romuald,Luxembourg,7,02,11,CLT,"Paul Mauriat, André Borly",665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,02f486c4-3904-3d9f-a6cc-019df29269ab,Cathérine,/participant/romuald-1,André Pascal
Salomé,Spain,18,03,1,TVE,Maria José de Cerato,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,3dec0a17-f5ca-3ac5-9a53-b5688e41a753,Vivo Cantando,/participant/salome,Aniano Alcalde
Jean-Jacques,Monaco,11,04,6,TMC,Jo Perrier,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,b22c0147-ae42-3b44-9725-5adb0dc0010a,"Maman, Maman",/participant/jean-jacques,-
Muriel Day and the Lindsays,Ireland,10,05,7,RTÉ,Michael Reade,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,334f8449-c8b4-3cbb-ab52-020d5ad68ccd,The Wages Of Love,/participant/muriel-day-and-the-lindsays,-
Iva Zanicchi,Italy,5,06,13,RAI,Piero Soffici,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,23b5e13f-103a-3d09-b320-bbd865c75078,Due Grosse Lacrime Bianche,/participant/iva-zanicchi,Daiano
Lulu,United Kingdom,18,07,1,BBC,Alan Moorhouse,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,54c62ab2-7fe7-3da4-9a1c-46fd27715acc,Boom Bang-a-bang,/participant/lulu,Peter Warne
Lenny Kuhr,The Netherlands,18,08,1,NTS,David Hartsema,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,d09bd4fa-1456-3951-be43-8329d3881f66,De Troubadour,/participant/lenny-kuhr,Lenny Kuhr
Tommy Körberg,Sweden,8,09,9,SR,Roger Wallis,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,7c37baa6-c058-30b7-bd35-ae40b4b1f7df,"Judy, Min Vän",/participant/tommy-koerberg,Britt Lindeborg
Louis Neefs,Belgium,10,10,7,BRT,Paul Quintens,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,15f9d92f-cf20-30f1-9fdd-a8f2edc8d2b2,Jennifer Jennings,/participant/louis-neefs-1,Phil van Cauwenbergh
Paola del Medico,Switzerland,13,11,5,SSR SRG,Henry Mayer,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,e8f81683-bc99-3949-9fdb-3059b6e4e148,"Bonjour, Bonjour",/participant/paola-del-medico,Jack Stark
Kirsti Sparboe,Norway,1,12,16,NRK,Arne Bendiksen,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,48fa3573-7fe5-375e-bca9-249aa69ae2f2,"Oj, Oj, Oj, Så Glad, Jeg Skal Bli",/participant/kirsti-sparboe-2,-
Siw Malmkvist,Germany,8,13,9,ARD,Hans Blüm,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,8f6b104f-9606-3c4e-b906-7b5d82e98df4,Primaballerina,/participant/siw-malmkvist-1,-
Frida Boccara,France,18,14,1,ORTF,Emile Stern,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,8c4b351d-5846-35d4-95d0-54add010b83d,"Un Jour, Un Enfant",/participant/frida-boccara,Eddy Marnay
Simone de Oliveira,Portugal,4,15,15,RTP,Nuño Nazareth Fernandes,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,77d5d6b3-9db6-37e8-8260-42b054ad1d8e,Desfolhada Portuguesa,/participant/simone-de-oliveira,José Carlos Ary dos Santos
Jarkko and Laura,Finland,6,16,12,YLE,Toivo Kärki,665f13fd-1cf0-3f66-bda7-f25e36620e8f,final,7070756e-55ea-33c8-880b-1e3e22bc8527,Kuin Silloin Ennen,/participant/jarkko-and-laura,Juha Vainio
Carlos Mendes,Portugal,5,01,11,RTP,Pedro Osório,27f61de6-2799-32e7-8acc-ba02e53b157b,final,15be416a-2389-3ab2-afa6-f25d13290434,Verão,/participant/carlos-mendes,José Alberto Diogo
Ronnie Tober,The Netherlands,1,02,16,NTS,Joop Stokkermans,27f61de6-2799-32e7-8acc-ba02e53b157b,final,40e912a2-90e4-3187-abe2-179b19aac5d5,Morgen,/participant/ronnie-tober,Theo Strengers
Claude Lombard,Belgium,8,03,7,RTB,Jo van Wetter,27f61de6-2799-32e7-8acc-ba02e53b157b,final,0effa404-dc0d-3fe4-bab9-7c8a20fa3104,Quand Tu Reviendras,/participant/claude-lombard,Roland Dero
Karel Gott,Austria,2,04,13,ORF,Udo Jürgen Bockelmann,27f61de6-2799-32e7-8acc-ba02e53b157b,final,0516f2e0-c1a9-3d97-9cbd-0bb9c5a3f321,Tausend Fenster,/participant/karel-gott,Walter Brandin
Chris Baldo and Sophie Garel,Luxembourg,5,05,11,CLT,Carlos Leresche,27f61de6-2799-32e7-8acc-ba02e53b157b,final,90e896b1-59fd-3c46-9010-6894fc1cb027,Nous Vivrons D'amour,/participant/chris-baldo-and-sophie-garel,Jacques Demarny
Gianni Mascolo,Switzerland,2,06,13,SSR SRG,Aldo d'Addario,27f61de6-2799-32e7-8acc-ba02e53b157b,final,8b7b7f4c-fc09-3eb0-9942-db75dfe3fd6b,Guardando Il Sole,/participant/gianni-mascolo,Sanzio Chiesa
Line and Willy,Monaco,8,07,7,TMC,Jean-Claude Olivier,27f61de6-2799-32e7-8acc-ba02e53b157b,final,b8b99281-fa7d-366c-b9e2-9ec2e1a5f1e5,A Chacun Sa Chanson,/participant/line-and-willy,Roland Valade
Claes-Göran Hederström,Sweden,15,08,5,SR,Peter Himmelstrand,27f61de6-2799-32e7-8acc-ba02e53b157b,final,9a27946a-d358-3d2a-b8cf-355ec7d3090d,"Det Börjar Verka Kärlek, Banne Mej",/participant/claes-goeran-hederstroem,Peter Himmelstrand
Kristina Hautala,Finland,1,09,16,YLE,Esko Linnavalli,27f61de6-2799-32e7-8acc-ba02e53b157b,final,f9bd3e7f-857f-31b4-b4e5-291b9a5439a7,Kun Kello Käy,/participant/kristina-hautala,Juha Vainio
Isabelle Aubret,France,20,10,3,ORTF,Daniël Faure,27f61de6-2799-32e7-8acc-ba02e53b157b,final,c50012a8-4654-3531-95c7-8b94e98bc36e,La Source,/participant/isabelle-aubret-1,"Guy Bonnet, Henri Dijan"
Sergio Endrigo,Italy,7,11,10,RAI,Sergio Endrigo,27f61de6-2799-32e7-8acc-ba02e53b157b,final,bc3c6b3c-80fc-3a4e-883c-d37a96364e4a,Marianne,/participant/sergio-endrigo,Sergio Endrigo
Cliff Richard,United Kingdom,28,12,2,BBC,"Bill Martin, Phil Coulter",27f61de6-2799-32e7-8acc-ba02e53b157b,final,47c500da-6a25-3f79-aa70-ea0fa176c441,Congratulations,/participant/cliff-richard,"Bill Martin, Phil Coulter"
Odd Børre,Norway,2,13,13,NRK,Tor Hultin,27f61de6-2799-32e7-8acc-ba02e53b157b,final,a7c52918-e4fb-347b-a585-16c0e3cae219,Stress,/participant/odd-boerre,Ola B. Johannessen
Pat McGeegan,Ireland,18,14,4,RTÉ,John Kennedy,27f61de6-2799-32e7-8acc-ba02e53b157b,final,e50d1bbf-5838-3f77-91dd-678ce1b569c4,Chance Of A Lifetime,/participant/pat-mcgeegan,John Kennedy
Massiel,Spain,29,15,1,TVE,"Ramón Arcusa, Manuel de la Calva",27f61de6-2799-32e7-8acc-ba02e53b157b,final,93e3dcda-613c-3724-8e98-0251cf5d445e,"La, La, La...",/participant/massiel,"Ramon Arcusa, Manuel de la Calva"
Wencke Myhre,Germany,11,16,6,ARD,Horst Jankowski,27f61de6-2799-32e7-8acc-ba02e53b157b,final,d5747d79-4d85-3239-8ccf-90289c6e6186,Ein Hoch Der Liebe,/participant/wencke-myhre,Carl J. Schäuble
Luci Kapurso and Hamo Hajdarhodzic,Yugoslavia,8,17,7,JRT,"Djelo Jusic, Stipica Kalogjera",27f61de6-2799-32e7-8acc-ba02e53b157b,final,e33ddad0-da0b-3374-a7f0-bdff0d444bf2,Jedan Dan,/participant/luci-kapurso-and-hamo-hajdarhodzic,Stijepo Strazicic
Thérèse Steinmetz,The Netherlands,2,01,14,NTS,Johnny Holshuysen,616af225-532e-3162-b80d-cc9416981ea2,final,0a06817a-effd-317e-b185-b51d6c005303,Ring-dinge,/participant/therese-steinmetz,Gerrit den Braber
Vicky,Luxembourg,17,02,4,CLT,André Popp,616af225-532e-3162-b80d-cc9416981ea2,final,4af7eac5-903b-3ac0-bfa2-ac91da1664d9,L'amour Est Bleu,/participant/vicky,Pierre Cour
Peter Horten,Austria,2,03,14,ORF,Kurt Peche,616af225-532e-3162-b80d-cc9416981ea2,final,3ac64b61-3c64-3ab8-bb7a-fba44b1b61e5,Warum Es Hunderttausend Sterne Gibt,/participant/peter-horten,Karin Bognar
Noëlle Cordier,France,20,04,3,ORTF,Hubert Giraud,616af225-532e-3162-b80d-cc9416981ea2,final,568bb79f-e0f0-360b-96ed-972b7780c796,Il Doit Faire Beau Là-bas,/participant/noelle-cordier,Pierre Delanoë
Eduardo Nascimento,Portugal,3,05,12,RTP,Nuño Nazareth Fernandes,616af225-532e-3162-b80d-cc9416981ea2,final,92502487-dbee-314a-a6b0-0b2d676aead0,O Vento Mudou,/participant/eduardo-nascimento,João Magalhães Pereira
Géraldine,Switzerland,-,06,17,SSR SRG,Daniël Faure,616af225-532e-3162-b80d-cc9416981ea2,final,a3645f45-d605-36b6-8bf2-a0c507cc97f6,Quel Coeur Vas-tu Briser?,/participant/geraldine,Gérard Gray
Östen Warnebring,Sweden,7,07,8,SR,"Curt Peterson, Marcus Österdahl, Patrice Hellberg",616af225-532e-3162-b80d-cc9416981ea2,final,6fd64571-1af4-33ed-b0de-f2e30ed46ee7,Som En Dröm,/participant/oesten-warnebring,-
Fredi,Finland,3,08,12,YLE,Lasse Mårtenson,616af225-532e-3162-b80d-cc9416981ea2,final,7a57a2e1-2e04-36b6-bb93-9d7a66080517,Varjoon-suojaan,/participant/fredi,Alvi Vuorinen
Inge Brück,Germany,7,09,8,ARD,Hans Blüm,616af225-532e-3162-b80d-cc9416981ea2,final,091387fd-626d-3c60-8342-42797f86405c,Anouschka,/participant/inge-brueck,-
Louis Neefs,Belgium,8,10,7,BRT,Paul Quintens,616af225-532e-3162-b80d-cc9416981ea2,final,d41d53c6-f6b2-3187-8159-4edc70fff734,Ik Heb Zorgen,/participant/louis-neefs,Phil van Cauwenbergh
Sandie Shaw,United Kingdom,47,11,1,BBC,"Bill Martin, Phil Coulter",616af225-532e-3162-b80d-cc9416981ea2,final,7a2a658a-9c8c-35b7-8938-696a43ae5093,Puppet On A String,/participant/sandie-shaw,-
Raphael,Spain,9,12,6,TVE,Manuel Alejandro,616af225-532e-3162-b80d-cc9416981ea2,final,c961ea72-d809-3d50-9350-1d8cf22a57d9,Hablemos Del Amor,/participant/raphael-1,-
Kirsti Sparboe,Norway,2,13,14,NRK,Tor Hultin,616af225-532e-3162-b80d-cc9416981ea2,final,eccf5d82-3c04-3a81-b4d5-74bf96be46c5,Dukkemann,/participant/kirsti-sparboe-1,Ola B. Johannessen
Minouche Barelli,Monaco,10,14,5,TMC,"Serge Gainsbourg, Michel Colombier",616af225-532e-3162-b80d-cc9416981ea2,final,dd92aa63-0fad-38d5-bcad-6fc897c4711c,Boum-badaboum,/participant/minouche-barelli,Serge Gainsbourg
Lado Leskovar,Yugoslavia,7,15,8,JRT,Urban Koder,616af225-532e-3162-b80d-cc9416981ea2,final,90521758-c923-30e6-9526-cce667c853c3,Vse Roze Sveta,/participant/lado-leskovar,Milan Lindic
Claudio Villa,Italy,4,16,11,RAI,Gino Mescioli,616af225-532e-3162-b80d-cc9416981ea2,final,76a60bcc-bf5a-3d0c-9d23-4c1e7391bc3e,Non Andare Più Lontano,/participant/claudio-villa-1,Vito Pallavicini
